	Acinetobacter	Actinomycetospora	Succinivibrio	Slackia	Methylibium	Anaerotruncus	Varibaculum	Actinomyces	Methylobacterium	Agrobacterium	cc_115	Afipia	Methylotenera	Actinobaculum	Veillonella	Erwinia	Peptococcus	Garciella	Paracoccus	Finegoldia	[Ruminococcus]	Sphingobium	Lautropia	Coprococcus	Pseudonocardia	Meiothermus	Cardiobacterium	Rothia	Arthrobacter	rc4-4	Anaerobacillus	Anaerococcus	Collinsella	Ralstonia	Alicycliphilus	Succiniclasticum	Morganella	Actinobacillus	Brevundimonas	Corynebacterium	Novosphingobium	Staphylococcus	Treponema	Alloiococcus	Pyramidobacter	Trueperella	Leptotrichia	Oxalobacter	Scardovia	Gemella	Bulleidia	Rhodococcus	Comamonas	Dyadobacter	Amaricoccus	Thermomonas	Anaerovorax	Geobacillus	Allobaculum	Dokdonella	Phenylobacterium	Paraprevotella	Methanobrevibacter	Tepidimonas	Shinella	Oscillospira	Aggregatibacter	Escherichia	Dechloromonas	Blautia	CF231	Mannheimia	Dehalobacterium	Propionibacterium	Nannocystis	Deinococcus	Catonella	Clostridium	ph2	Microbacterium	Burkholderia	Campylobacter	Moryella	Frondihabitans	Delftia	Trabulsiella	Serratia	Lactobacillus	Microbispora	02d06	Chryseobacterium	TG5	Vibrio	Phascolarctobacterium	Parvimonas	Pseudoramibacter_Eubacterium	Nevskia	Eikenella	Granulicatella	Anaerofustis	Lysinibacillus	Brevibacterium	Ochrobactrum	Nitrospira	Proteus	Cloacibacterium	Epulopiscium	Megasphaera	Neisseria	Candidatus Arthromitus	Thermus	Catenibacterium	Propionicimonas	Alistipes	Micrococcus	Pseudoxanthomonas	Streptococcus	Selenomonas	Lachnospira	Bacteroides	Variovorax	Sarcina	Hymenobacter	Pseudomonas	Filifactor	Acidocella	Terracoccus	Gordonia	Rheinheimera	Facklamia	Hydrogenophilus	Bacillus	Peptoniphilus	Ruminococcus	Enterococcus	Sphingomonas	Sediminibacterium	Enterobacter	Eggerthella	Halomonas	Citrobacter	Lactococcus	Atopobium	Mobiluncus	Caldinitratiruptor	Mucispirillum	Pediococcus	Dialister	SMB53	Pimelobacter	Brachyspira	Prevotella	Roseburia	Acidaminococcus	Lachnobacterium	WAL_1855D	Porphyromonas	Paenibacillus	Jonquetella	Limnobacter	Anaerostipes	Devosia	Flavobacterium	Megamonas	Wolbachia	Odoribacter	Leptospira	Butyricimonas	Rhodobacter	Mycobacterium	Marinomonas	Enhydrobacter	Klebsiella	Rhodoplanes	Parabacteroides	1-68	Adlercreutzia	Schwartzia	Akkermansia	Christensenella	Fusobacterium	Bifidobacterium	[Eubacterium]	[Prevotella]	Pedobacter	Coprobacillus	Stenotrophomonas	Faecalibacterium	Photobacterium	Aerococcus	Rikenella	Sutterella	Bilophila	Nesterenkonia	Mogibacterium	Helicobacter	Abiotrophia	Desulfovibrio	Salinibacterium	Shuttleworthia	Vagococcus	Pseudobutyrivibrio	Oribacterium	Alicyclobacillus	Tetragenococcus	Turicibacter	Roseomonas	Peptostreptococcus	Haemophilus	Mitsuokella	Dorea
s23_CD_flare_NonInflammed	0.000135017552282	0.0	0.0	0.0	0	0.0	0.0	0.000405052656845	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	7.50097512677e-005	0.0	0.037444867832777	0.0	0.0	0.0125116265114	0.0	3.00039005071e-05	0.0	4.50058507606e-005	0.0	0.0	0.0	0.0	0.002730354946145	0.0	0.0	0.0	0.000135017552282	0.000225029253803	0.0	3.00039005071e-005	0	6.00078010141e-005	0	7.50097512677e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0191574904738	0	0.000825107263944	0.0	0.14043325632327	0.0	0.0	0.0	3.00039005071e-05	0.0	0	0.0	0.0038855051156601	0.0	3.0003900507e-005	0	4.50058507606e-005	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150019502535	0.0	0.0	0.0	7.50097512677e-05	0.0	0.0	0.0	3.00039005071e-05	0.0	0.0	0.0	0.000225029253803	9.00117015212e-05	0	0.0	1.50019502535e-05	0.0	0.0	0	0.0	0.0	0.0211077440067	0	1.50019502535e-05	0.0002550331543105	0.0	0.0	0.0	0.000150019502535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.00078010141e-005	0.0	0.00166521647814	6.00078010141e-005	0.000165021452789	0.0	0.0	0.000540070209127	0.0	0	3.00039005071e-05	0	0.0	0.0	0.0	0.0	0.0884965045456	0.0	0.0	0.0	0	0.000615079960395	0.0	1.50019502535e-05	0.0	0	0.0	0.0	0.0	3.00039005071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1.50019502535e-05	0.0	0.0451108644124071	1.50019502535e-05	0.0	0.0	0.00178523208017	0.0	0.131582105674	0.021152749857477	3.00039005071e-005	0.0	0.0	0.0	0	3.00039005071e-005	0.0	0.0	0.0	0.0295538419995	0.00346545050857	0.0	3.00039005071e-05	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00039005071e-005	0.005610729394819	0	0.0472111374478748
s24_CD_flare_NonInflammed	0.00115164393116	0.0	0.0	0.00640703313815	0	0.0	0.00108676258293	0.1524225073393	0.0	0.0	0.0	0.0	0.0	3.24406741172e-05	0.0004703897747	0.0	0.0	0.0	0.000210864381762	0.00880764302282	0.000843457527048	0.000340627078231	0.0	0.000162203370586	0.0	0.000259525392938	0.0	1.62203370586e-005	0.0	0.0	0.0	0.0113704562781	1.62203370586e-005	0.0	0.0	0.0	1.62203370586e-005	1.62203370586e-005	1.62203370586e-05	0	0.00011354235941	0	0	9.73220223516e-05	0.0	0.0	6.48813482344e-05	0.0	0.0	0.0147280660492	0.0	0.0	8.1101685293e-05	0.0	0.0	0.0	0.0	1.62203370586e-05	0.0	0.0	0.0	1.62203370586e-05	0.0	0.0	0.0	0.00022708471882	0	0.000162203370586	0.0	0.000551491459993	0.0	0.0	4.86610111758e-05	0.0	0.0	0	0.0	0.0002919660670546	0.0	3.24406741172e-005	0.000129762696469	0.0142252356004	0.0	0.0	0.0	0.0	0	6.48813482344e-005	0.0	0.0	8.1101685293e-05	0.0	0.0	1.62203370586e-05	0.151579049813	0.0	0.0	1.62203370586e-05	0.00011354235941	0.0	0.0	0.0	4.86610111758e-05	0.0	0.0	4.86610111758e-05	4.86610111758e-05	0.00011354235941	0	0.0	0.000275745729996	0.0	0.0	0	0.0	0.000145983033527	0.00154093202057	0	1.62203370586e-05	0.00092455921234	0.00011354235941	0.0	0.0	0.0020437624693844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62203370586e-005	0.144620525215	0.000145983033527	0.0040388639275972	0.000940779549399	0.0	0.0	1.62203370586e-005	0.0	0	0.0	0.0854811762988164	0.0	0.000389288089406	0.0	0.0	0.0702016187896	0.0	0.0	0.0	0	4.86610111758e-005	1.62203370586e-05	0.0	0.0	0.000340627078231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247684546885	0.0	0.0	0.0	0.0	0	1.62203370586e-05	0.0016058133688	0.0	0.000389288089406	0.0	0.0	0.0	0.0	0.0	0.129405849054	0.0351332500689446	0	0.0	0.0	0.0	0.000340627078231	0.00011354235941	0.0	0.0	0.0	0.000243305055879	1.62203370586e-05	0.0	0.0	0	0.0	1.62203370586e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000291966067055	0.0	0.0181018961574172	0.0001784237076446	0	0.000129762696469
s25_CD_flare_NonInflammed	0.007843610474233	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	4.52515988898e-05	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0002111741281527	0.0	0.0	0.000105587064076	0.0	0.0112978158562	0.0	0.0168486786533	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.000301677325932	0	0.0	0	0.0002262579944496	1.50838662966e-005	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01677325932e-05	0.000165922529263	0	0.0	0.0	0.000678773983347	0.0	0.0	0.0	0.00431398576083	0.0	0	0.0	0	0.0	0.01589839507659	0	0	0.0	0.0	0.0	0.0	4.52515988898e-005	1.50838662966e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.000181006395559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0168637625196	0.0	0.0	0.0	0.0	0.0	0	0.0	0.000588270785568	0.0	0.0	0	0.0	0.0	0.119253046941	0	0.0	3.01677325932e-005	0.0	0.0	0.0	0.0171051043804	1.50838662966e-05	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.000105587064076	7.5419331483e-005	0.0459756244720626	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.000150838662966	0.0	0.0	0.0	0	6.03354651864e-005	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0031072764571	0.0	0	0.0	0.0	0.0	0.0	0.0	0.000724025582237	0.0002111741281524	0	0.0	0.0	0.0	0.0038313020393398	3.01677325932e-005	0.0	0.0	0.0	7.5419331483e-05	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.05031977797e-05	0.0	9.05031977797e-005	1.50838662966e-005	1.50838662966e-005	9.05031977797e-005
s26_CD_flare_NonInflammed	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.37731143452532	0.0	0.0	0.0210346694669	0.0	0.0	0.0	3.28153969843e-005	0.0	0.0	0.0	0.0	8.20384924607e-005	0.0	0.0	0.0	0.000114853889445	0	3.28153969843e-05	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0161779907132	0	0.0	0.0	0.0151935288037021	0.0	0.0	0.0	0.0	0.0	0	0.0	1.64076984921e-005	0.0	0	0	1.64076984921e-005	0.0	0.0	0.0	0.0	1.64076984921e-005	0.00132902357786	0.0	0.0	0.0	0.0	0.0	1.64076984921e-05	0.0	0.0	0.0	0.0	8.20384924607e-05	0.000278930874366	0.0	0.0	0.0	0.0	0.0	0.0	0.000623492542701	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.000754754130638	0	1.64076984921e-05	0.151213349303492	0.0	0.0	0.0	1.64076984921e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.000131261587937	0.0593958685414764	0	0.0	0.0	6.56307939685e-005	0.0	1.64076984921e-005	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3.28153969843e-005	0.00068912333667	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165717754771	0.0	0.000672715638177	0.0	0.0	0	0.0	0.00108290810048	0.0	0.0531773508130607	0.0	0.0	0.0	0.0	0.000213300080398	9.84461909528e-05	0.0003445616683346	3.28153969843e-005	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0056278405828	0.000803977226114	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0349155823912685
s27_CD_flare_NonInflammed	0.000480538202787	0.0	0.0	0.0	0	0.0	2.08929653386e-05	0.000626788960157	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0001253577920316	0.0	0.122955101017	0.0	0.0	0.000543217098803	0.0	0.000208929653386	0.0	0.0001044648266929	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00014625075737	0	0.0	6.26788960157e-005	2.08929653386e-005	2.08929653386e-005	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.26788960157e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.17859306771e-05	0.0	0.0	0.0	0.0	0.0	0.00234001211792	0	0.0	0.0	0.000752146752189	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0003969663414326	0.0	0	2.08929653386e-005	4.17859306771e-005	0.0	0.0	0.0	0.0	0	6.26788960157e-005	0.0	0.0	0.0	0.0	2.08929653386e-05	0.0	0.000271608549401	0.0	0.0	0.0	2.08929653386e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.26788960157e-05	0.000626788960157	0.00154607943505	0	0.0	6.26788960157e-05	0.0	0.0	0	0.0	0.0	0.00123268495498	0	2.08929653386e-05	0.002047510603183	6.26788960157e-05	0.0	0.0	0.000125357792031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17859306772e-005	0.000480538202787	0.000396966341433	0.003530911142223	0.000125357792031	0.0	0.0	0	0.0	0	0.0	0.0001462507573701	0.0	0.0	0.0	0.0	4.17859306771e-05	0.00014625075737	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.35718613543e-05	0	4.17859306771e-05	2.08929653386e-05	0.0	0	0.0	0.0	0.0	0.0	0.0	0.000668574890834	0.0815661366818286	0	0.0	0.0	0.0	4.17859306771e-005	0	0.0	0.0	0.0	0.0403652090341	0.0	0.0	0.0	0	0.0	0	0.0	0.0	2.08929653386e-05	0.0	0.0	0.0	0.0	0.00043875227211	0.0	4.17859306771e-005	0	0	0.000835718613543
s28_CD_flare_NonInflammed	0.000297891354767	0.0	0.0	0.0	0	0.0	0.0	0.000255335446943	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.000468114986063	0.0	0.000127667723472	0.0	0.0	4.25559078239e-005	0.0	0.0	0.0	8.51118156478e-005	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	2.1277953912e-005	0.00606421686491	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.38338617359e-05	0	0.0	0.0	0.000255335446943	0.0	0.0	0.0	0.00010638976956	0.0	0	0.0	0.0001063897695598	0.0	0.000383003170415	0.00010638976956	0	0.0	0.0	0.0	0.0	2.1277953912e-005	0.0022554631146659	0.0	0.0	0.0	2.1277953912e-05	0.0	0.0	0.000170223631296	0.0	0.0	0.0	0.000170223631296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1277953912e-05	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0165116922357	0	2.1277953912e-05	6.38338617359e-005	0.0	0.0	0.0	0.00208523948337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.000127667723472	0.528799710619912	0.000383003170415	0.0	0.0	2.1277953912e-005	0.0	0	0.0	0	0.0	8.51118156478e-05	0.0	0.0	4.25559078239e-05	0.0	0.0	0.0	0	2.1277953912e-005	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1277953912e-05	0.0	0.0	0.0	0.0	0	0.0	0.000170223631296	0.0	6.38338617359e-005	0.0	0.0	0.0	2.1277953912e-05	0.0	0.000234057493031	0.101878843330384	0	0.0	0.0	0.0	0	2.1277953912e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	2.1277953912e-005	0.0	0.0	2.1277953912e-05	0.0	0.0	0.0	0.0	4.25559078239e-05	0.0	2.1277953912e-005	0.28369895950778	0	6.38338617359e-005
s29_CD_flare_NonInflammed	0	0.0	0.0	0.0	0	0.000306197164348	0.0	0.000239632563403	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	2.66258403781e-005	0.0	0.017826000133148	0.0	0.0	0.00441988950276	0.0	1.3312920189e-05	0.0	1.3312920189e-005	1.3312920189e-05	0.0	0.0	0.0	0	0.0	0.0	0.0	6.65646009452e-005	5.32516807562e-005	0.0	0	0	0.0001065033615123	0	0.0	0.0	0.0	2.66258403781e-05	0.0	0.0	1.3312920189e-05	0.0	0.0	1.3312920189e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0371297344072	0	0.0	0.0	0.0936031418491352	0.0	0.0	6.65646009452e-05	0.0	0.0	0	0.0	0.000426013446049	0.0	0	0	0	0.0	0.0	0.0	0.0	3.99387605671e-005	2.66258403781e-005	1.3312920189e-05	0.0	0.0	0.0	1.3312920189e-05	0.000266258403781	1.3312920189e-05	0.0	0.0	0.0	0.0	0.000146442122079	0.0	0.0	0.0	0.0	0.0	0.0	0.000186380882647	0.0	0	0.0	1.3312920189e-05	0.0	0.0	0	0.0	0.0	0.002023563868739	0	0.0	0.0739932104107046	0.0	0.0	0.0	3.99387605671e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0125540837383	0	3.99387605671e-005	0.0	0.0	0.00147773414098	0.0	0	0.0	2.66258403781e-005	0.0	2.66258403781e-05	0.0	0.0	0.000825401051721	1.3312920189e-05	0.0	0.0	0	0.001211475737204	0.0	1.3312920189e-05	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00532516807562	0.0	0.000798775211343	0.0	0.0	0	0.0	9.31904413233e-05	0.0	0.0096651800572433	0.0	2.66258403781e-05	0.0	0.0	0.0	5.32516807562e-05	0.0455568128868813	0	0.0	0.0	0.0	0	0.00637688877055	0.0	0.0	0.0	0.00938560873328	0.00326166544632	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	1.3312920189e-05	0.0	0.0	0.0	0	0.000159755042268	0	0.02944817945815
s30_CD_flare_NonInflammed	0.00168928326124	0.0	0.0	0.0	0	0.0	0.0	0.00293304126678	0.0	0.0	0.0	0.0	0.0	0.0	5.56906569641e-005	0.0	0.0	0.0	0.000853923406783	0.0	0.0005569065696415	0.0	0.0	0	0.0	0.000686851435891	0.0	0.000389834598749	0.0	0.0	1.85635523214e-05	0.0	0	0.0	0.0	0.0	1.85635523214e-005	0	0.0	0.000241326180178	0	0.000334143941785	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85635523214e-05	0.0	0.0	1.85635523214e-05	0.0	0.0	0.0	0.0	0.000853923406783	0.000204199075535	0.0	0.0	3.71271046427e-005	0.0	0.0	0.0	0.000148508418571	0.0	0	0.0	0	0.0	0	0.000204199075535	0	0.0	0.0	0.0	0.0	0	7.42542092855e-005	0.000334143941785	0.0	0.000148508418571	0.0	0.0	0.0	0.0	0.0	0.000334143941785	0.0	0.00012994486625	0.0	0.000668287883569	0.000259889732499	0.0	0.0	0.000111381313928	0.0	0.0	0.0	0	0.0	0.000259889732499	0.0	0.0	0	0.0	0.0	0.01791382799009	0	0.0	0	0.0	0.0	0.0	0.00168928326124	0.0	0.0	0.000222762627856	7.42542092855e-05	0.0	0.0	0.0	0.0007796691974967	0.0	0	0.856986392916321	0.00111381313928	0.0	0.0	0	0.0	0	0.0	0	0.0	1.85635523214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	9.28177616069e-05	0.000983868273033	0.0	0.000111381313928	0.000241326180178	0.0	0.0	0.0	0.0	0.0	0.0028216599528482	0	0.0	0.000185635523214	0.0	0.000612597226605	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.000204199075535	0.0	0.0	0.0	0	0.000278453284821	0	7.42542092855e-005
s31_CD_flare_NonInflammed	0	0.0	0.0	1.4827995255e-05	0	0.000207591933571	0.0	1.4827995255e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0002075919335701	0.0	0.0	0.0	0	0.0	0.019632265717631	0.0	0.0	0.0114768683274	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0001482799525501	0.0	0.0	0.0	4.44839857651e-005	7.41399762752e-005	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4827995255e-05	0.0	0.0	0.0	0.0117141162515	4.44839857651e-005	1.4827995255e-05	0.0	0.0526097271649261	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0002224199288261	0.0	0	0	2.96559905101e-005	0.0	0.0	0.0	0.0	1.4827995255e-005	2.965599051e-005	0.0	0.0	0.0	0.0	0.0	0.00117141162515	0.0	0.000133451957295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011862396204	0.0	5.93119810202e-05	0.0	0	0.0	0.0	0.0	0.0	2.96559905101e-005	0.0	0.0	0.373042704626805	0	0.0104389086595	0.0066132858837504	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.052565243179117	0.000163107947805	0	0.0	4.44839857651e-05	0	0.0	5.93119810201e-005	4.44839857651e-05	8.89679715302e-005	0.0	0.0	0.0	0.0	0.00465599051008	0.0	0.0	0.0	8.89679715302e-005	0.0001482799525503	0.0	0.0010231316726	0.0	0	0.0	0.0	0.0	0.00180901542112	0.0	0.0	0.0	0.0	0.000741399762752	0.0	0.00311387900356	0.0	0.0	0	0.0	0.0341488730724	0.0	0.0336002372479652	0.0	0.0	0.0	0.0	1.4827995255e-05	1.4827995255e-05	0.003499406880189	0	0.0	0.0	0.0	0	0.00929715302491	0.0	0.0	0.0	0.000889679715302	0.000207591933571	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96559905101e-005	8.89679715302e-005	0	0.011714116251491
s32_CD_remission	0	9.02853015529e-05	0.0	0.0	0	0.0	0.0	0.000361141206212	0.0	0.0	0.0	0.0	0.0	0.0	0.00740339472734	3.61141206212e-05	0.0	0.0	0	0.0	0	0.0	0.0	1.80570603106e-005	0.0	0.0	0.0	0	0.0	0.0	1.80570603106e-05	0.0	0	0.0	0.0	0.0	0.000126399422174	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	3.61141206212e-005	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.000704225352113	0	0.00211267605634	0.0	0.0	0.0	0.0	1.80570603106e-005	7.22282412423e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205850487541	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.000975081256771	0	0.000650054171181	3.61141206212e-005	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1.80570603106e-005	0.0739978331528	0.00126399422174	0.0	0.0	0	0.0	5.41711809317e-005	0.0	0	0.0	0.000108342361863	0.0	0.000270855904659	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0507222824124	0.000379198266522	0.230534488985621	0.0	0.0	0.0	0.0	0.0	0.00976886962802	0.01599855543521	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	1.80570603106e-05	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139039364391	0.0	0.0	0	0	1.80570603106e-005	1.80570603106e-005
s33_CD_remission	0	0.0	0.0	0.0	0	0.0	0.0	0.0304854260714	0.0	0.0	0.0	0.0	0.0	0.0	0.0003158148953163	0.0	0.0	0.0	0	0.00865704360103	0.019691987590283	0.0	0.0	3.71546935666e-005	0.0	0.000464433669583	0.0	0	0.0	0.0	0.0	0.00343680915492	1.85773467833e-005	0.0	0.0	0.0	1.85773467833e-005	1.85773467833e-005	0.0	0.000371546935667	0.00152334243623	0.0013189916216163	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000204350814617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0584814876739	0	0.0	0.0	0.0060562150513637	0.0	0.0	0.0	7.43093871333e-05	0.0	0	0.0	0.035501309702903	0.0	0.0005015883631497	0	0	0.0	0.0	0.0	0.0	3.71546935667e-005	3.71546935667e-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.573204035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000130041427483	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	3.71546935667e-05	3.71546935667e-005	0.0	0.0	0.0	0.002247858960787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00094744468595	0.0003343922421	0.00555462668822	0.0028980660982	0.0	0.000130041427483	0	0.0	0.0002229281614	0.0	0.0099017258355133	0.0	0.0002229281614	0.0	0.0	0.0	0.0	0.0	0.0	0	1.85773467833e-005	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.378216203162	0.0	0.0001857734678334	0.0	0.0	0.0	0.0003343922421	0.0	0.0	0.0020620854929466	0.00118895019413	0.0	0.0	0.0	0	5.573204035e-005	0.0	0.0	0.0305597354586	9.28867339167e-05	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71546935667e-05	0.0	0	0	0	0.0526110460904
